date_raw,price_raw,volume_raw,sticker,date,price,volume,display_label,log_return,percent_return,absolute_return,big_move,rolling_average_14,rolling_volatility_30,rolling_volume_14
Dec 20 2017 01: +0,0.964,153,Sticker | Cloud9 | Boston 2018,2017-12-20,0.964,153,Sticker | Cloud9 | Boston 2018,,,,False,,,
Dec 21 2017 01: +0,0.934,121,Sticker | Cloud9 | Boston 2018,2017-12-21,0.934,121,Sticker | Cloud9 | Boston 2018,-0.03161485638170288,-3.161485638170288,0.03161485638170288,False,,,
Dec 22 2017 01: +0,0.943,133,Sticker | Cloud9 | Boston 2018,2017-12-22,0.943,133,Sticker | Cloud9 | Boston 2018,0.009589844404614726,0.9589844404614726,0.009589844404614726,False,,,
Dec 23 2017 01: +0,0.963,90,Sticker | Cloud9 | Boston 2018,2017-12-23,0.963,90,Sticker | Cloud9 | Boston 2018,0.020987129164668127,2.0987129164668126,0.020987129164668127,False,,,
Dec 24 2017 01: +0,0.944,91,Sticker | Cloud9 | Boston 2018,2017-12-24,0.944,91,Sticker | Cloud9 | Boston 2018,-0.019927245652624832,-1.9927245652624832,0.019927245652624832,False,0.9496,,117.6
Dec 25 2017 01: +0,0.959,143,Sticker | Cloud9 | Boston 2018,2017-12-25,0.959,143,Sticker | Cloud9 | Boston 2018,0.015764908737937653,1.5764908737937653,0.015764908737937653,False,0.9511666666666666,44.52056109069906,121.83333333333333
Dec 26 2017 01: +0,0.963,106,Sticker | Cloud9 | Boston 2018,2017-12-26,0.963,106,Sticker | Cloud9 | Boston 2018,0.00416233691468733,0.416233691468733,0.00416233691468733,False,0.9528571428571428,40.026599750097304,119.57142857142857
Dec 27 2017 01: +0,0.945,119,Sticker | Cloud9 | Boston 2018,2017-12-27,0.945,119,Sticker | Cloud9 | Boston 2018,-0.018868484304382805,-1.8868484304382804,0.018868484304382805,False,0.951875,38.95327875397067,119.5
Dec 28 2017 01: +0,0.948,107,Sticker | Cloud9 | Boston 2018,2017-12-28,0.948,107,Sticker | Cloud9 | Boston 2018,0.0031695747612790395,0.3169574761279039,0.0031695747612790395,False,0.9514444444444443,36.291743325584264,118.11111111111111
Dec 29 2017 01: +0,0.947,80,Sticker | Cloud9 | Boston 2018,2017-12-29,0.947,80,Sticker | Cloud9 | Boston 2018,-0.0010554090689436032,-0.10554090689436033,0.0010554090689436032,False,0.951,33.954236341751695,114.3
Dec 30 2017 01: +0,0.947,93,Sticker | Cloud9 | Boston 2018,2017-12-30,0.947,93,Sticker | Cloud9 | Boston 2018,0.0,0.0,0.0,False,0.9506363636363635,32.034633497185375,112.36363636363636
Dec 31 2017 01: +0,0.946,49,Sticker | Cloud9 | Boston 2018,2017-12-31,0.946,49,Sticker | Cloud9 | Boston 2018,-0.0010565241341999848,-0.10565241341999848,0.0010565241341999848,False,0.9502499999999999,30.393572908233622,107.08333333333333
Jan 01 2018 01: +0,0.992,85,Sticker | Cloud9 | Boston 2018,2018-01-01,0.992,85,Sticker | Cloud9 | Boston 2018,0.04748053823299462,4.748053823299462,0.04748053823299462,False,0.9534615384615385,39.69748654489585,105.38461538461539
Jan 02 2018 01: +0,0.947,87,Sticker | Cloud9 | Boston 2018,2018-01-02,0.947,87,Sticker | Cloud9 | Boston 2018,-0.0464240140987946,-4.64240140987946,0.0464240140987946,False,0.953,45.972549735174745,104.07142857142857
Jan 03 2018 01: +0,0.969,139,Sticker | Cloud9 | Boston 2018,2018-01-03,0.969,139,Sticker | Cloud9 | Boston 2018,0.022965518704687934,2.2965518704687935,0.022965518704687934,False,0.9533571428571428,45.88335739746974,103.07142857142857
Jan 04 2018 01: +0,0.972,106,Sticker | Cloud9 | Boston 2018,2018-01-04,0.972,106,Sticker | Cloud9 | Boston 2018,0.0030911925696728796,0.309119256967288,0.0030911925696728796,False,0.9560714285714286,44.23468835827812,102.0
Jan 05 2018 01: +0,0.97,167,Sticker | Cloud9 | Boston 2018,2018-01-05,0.97,167,Sticker | Cloud9 | Boston 2018,-0.002059732963010616,-0.2059732963010616,0.002059732963010616,False,0.9580000000000001,42.752956874869874,104.42857142857143
Jan 06 2018 01: +0,0.945,110,Sticker | Cloud9 | Boston 2018,2018-01-06,0.945,110,Sticker | Cloud9 | Boston 2018,-0.026111144003685773,-2.611114400368577,0.026111144003685773,False,0.9567142857142856,43.17802724783926,105.85714285714286
Jan 07 2018 01: +0,0.935,106,Sticker | Cloud9 | Boston 2018,2018-01-07,0.935,106,Sticker | Cloud9 | Boston 2018,-0.010638398205055643,-1.0638398205055644,0.010638398205055643,False,0.9560714285714286,42.10522893666896,106.92857142857143
Jan 08 2018 01: +0,0.942,76,Sticker | Cloud9 | Boston 2018,2018-01-08,0.942,76,Sticker | Cloud9 | Boston 2018,0.007458745287675913,0.7458745287675913,0.007458745287675913,False,0.9548571428571427,41.11522973203916,102.14285714285714
Jan 09 2018 01: +0,0.941,98,Sticker | Cloud9 | Boston 2018,2018-01-09,0.941,98,Sticker | Cloud9 | Boston 2018,-0.001062134990983423,-0.10621349909834231,0.001062134990983423,False,0.9532857142857143,40.018679303671355,101.57142857142857
Jan 10 2018 01: +0,0.938,73,Sticker | Cloud9 | Boston 2018,2018-01-10,0.938,73,Sticker | Cloud9 | Boston 2018,-0.0031931905791549088,-0.31931905791549087,0.0031931905791549088,False,0.9527857142857142,39.014168547553886,98.28571428571429
Jan 11 2018 01: +0,0.954,89,Sticker | Cloud9 | Boston 2018,2018-01-11,0.954,89,Sticker | Cloud9 | Boston 2018,0.016913722442061838,1.6913722442061838,0.016913722442061838,False,0.9532142857142857,38.79013624139546,97.0
Jan 12 2018 01: +0,0.955,147,Sticker | Cloud9 | Boston 2018,2018-01-12,0.955,147,Sticker | Cloud9 | Boston 2018,0.0010476690324436838,0.10476690324436838,0.0010476690324436838,False,0.9537857142857142,37.90313726150799,101.78571428571429
Jan 13 2018 01: +0,0.956,205,Sticker | Cloud9 | Boston 2018,2018-01-13,0.956,205,Sticker | Cloud9 | Boston 2018,0.001046572570671117,0.10465725706711171,0.001046572570671117,False,0.9544285714285714,37.07433833635233,109.78571428571429
Jan 14 2018 01: +0,0.938,172,Sticker | Cloud9 | Boston 2018,2018-01-14,0.938,172,Sticker | Cloud9 | Boston 2018,-0.019007964045176632,-1.9007964045176633,0.019007964045176632,False,0.953857142857143,36.987512014194266,118.57142857142857
Jan 15 2018 01: +0,0.972,161,Sticker | Cloud9 | Boston 2018,2018-01-15,0.972,161,Sticker | Cloud9 | Boston 2018,0.03560585545421453,3.5605855454214534,0.03560585545421453,False,0.9524285714285714,38.76119943114001,124.0
Jan 16 2018 01: +0,0.781,545,Sticker | Cloud9 | Boston 2018,2018-01-16,0.781,545,Sticker | Cloud9 | Boston 2018,-0.218780654620753,-21.8780654620753,0.218780654620753,True,0.9405714285714286,89.07354416422884,156.71428571428572
Jan 17 2018 01: +0,0.851,262,Sticker | Cloud9 | Boston 2018,2018-01-17,0.851,262,Sticker | Cloud9 | Boston 2018,0.08583697873368817,8.583697873368818,0.08583697873368817,True,0.932142857142857,93.71830831820348,165.5
Jan 18 2018 01: +0,0.875,211,Sticker | Cloud9 | Boston 2018,2018-01-18,0.875,211,Sticker | Cloud9 | Boston 2018,0.027811757784240304,2.7811757784240303,0.027811757784240304,False,0.9252142857142857,92.73867186092573,173.0
Jan 19 2018 01: +0,0.891,176,Sticker | Cloud9 | Boston 2018,2018-01-19,0.891,176,Sticker | Cloud9 | Boston 2018,0.018120541113194836,1.8120541113194837,0.018120541113194836,False,0.9195714285714285,91.43264807115857,173.64285714285714
Jan 20 2018 01: +0,0.824,203,Sticker | Cloud9 | Boston 2018,2018-01-20,0.824,203,Sticker | Cloud9 | Boston 2018,-0.07817389756133772,-7.817389756133772,0.07817389756133772,True,0.9109285714285714,94.67541760841385,180.28571428571428
Jan 21 2018 01: +0,0.864,189,Sticker | Cloud9 | Boston 2018,2018-01-21,0.864,189,Sticker | Cloud9 | Boston 2018,0.0474022388945839,4.74022388945839,0.0474022388945839,False,0.9058571428571429,96.27266733032658,186.21428571428572
Jan 22 2018 01: +0,0.838,185,Sticker | Cloud9 | Boston 2018,2018-01-22,0.838,185,Sticker | Cloud9 | Boston 2018,-0.03055466832197266,-3.0554668321972662,0.03055466832197266,False,0.8984285714285714,96.34058509059871,194.0
Jan 23 2018 01: +0,0.52,2093,Sticker | Cloud9 | Boston 2018,2018-01-23,0.52,2093,Sticker | Cloud9 | Boston 2018,-0.47718928890661,-47.718928890661,0.47718928890661,True,0.8683571428571427,190.99966443619752,336.5
Jan 24 2018 01: +0,0.323,1109,Sticker | Cloud9 | Boston 2018,2018-01-24,0.323,1109,Sticker | Cloud9 | Boston 2018,-0.47617648835281645,-47.61764883528164,0.47617648835281645,True,0.8244285714285714,248.01484900180859,410.5
Jan 25 2018 01: +0,0.333,865,Sticker | Cloud9 | Boston 2018,2018-01-25,0.333,865,Sticker | Cloud9 | Boston 2018,0.03049016675778742,3.049016675778742,0.03049016675778742,False,0.7800714285714285,248.7241223702904,465.92857142857144
Jan 26 2018 01: +0,0.289,2775,Sticker | Cloud9 | Boston 2018,2018-01-26,0.289,2775,Sticker | Cloud9 | Boston 2018,-0.1417158018680118,-14.17158018680118,0.1417158018680118,True,0.7324999999999999,251.3736150858745,653.6428571428571
Jan 27 2018 01: +0,0.243,5377,Sticker | Cloud9 | Boston 2018,2018-01-27,0.243,5377,Sticker | Cloud9 | Boston 2018,-0.1733652447718837,-17.33652447718837,0.1733652447718837,True,0.6815714285714286,255.11680600139854,1023.0714285714286
Jan 28 2018 01: +0,0.242,29727,Sticker | Cloud9 | Boston 2018,2018-01-28,0.242,29727,Sticker | Cloud9 | Boston 2018,-0.004123717183862041,-0.41237171838620407,0.004123717183862041,False,0.6318571428571429,255.05195162824342,3134.1428571428573
Jan 29 2018 01: +0,0.232,25475,Sticker | Cloud9 | Boston 2018,2018-01-29,0.232,25475,Sticker | Cloud9 | Boston 2018,-0.042200354490376416,-4.220035449037642,0.042200354490376416,False,0.579,254.52908889853586,4942.285714285715
Jan 30 2018 01: +0,0.263,11249,Sticker | Cloud9 | Boston 2018,2018-01-30,0.263,11249,Sticker | Cloud9 | Boston 2018,0.12541666051145456,12.541666051145455,0.12541666051145456,True,0.542,261.13252606626594,5706.857142857143
Jan 31 2018 01: +0,0.275,4956,Sticker | Cloud9 | Boston 2018,2018-01-31,0.275,4956,Sticker | Cloud9 | Boston 2018,0.04461706548880669,4.461706548880668,0.04461706548880669,False,0.5008571428571429,261.0099865343088,6042.142857142857
Feb 01 2018 01: +0,0.278,4037,Sticker | Cloud9 | Boston 2018,2018-02-01,0.278,4037,Sticker | Cloud9 | Boston 2018,0.010850016024065844,1.0850016024065843,0.010850016024065844,False,0.45821428571428574,261.67263140806256,6315.428571428572
Feb 02 2018 01: +0,0.323,3727,Sticker | Cloud9 | Boston 2018,2018-02-02,0.323,3727,Sticker | Cloud9 | Boston 2018,0.15003120953201937,15.003120953201938,0.15003120953201937,True,0.41764285714285715,269.2179775057119,6569.071428571428
Feb 03 2018 01: +0,0.386,4155,Sticker | Cloud9 | Boston 2018,2018-02-03,0.386,4155,Sticker | Cloud9 | Boston 2018,0.17818504624217435,17.818504624217436,0.17818504624217435,True,0.3863571428571429,279.2107832688711,6851.357142857143
Feb 04 2018 01: +0,0.458,6392,Sticker | Cloud9 | Boston 2018,2018-02-04,0.458,6392,Sticker | Cloud9 | Boston 2018,0.1710318146493541,17.10318146493541,0.1710318146493541,True,0.3573571428571429,287.8461915755522,7294.428571428572
Feb 05 2018 01: +0,0.363,2627,Sticker | Cloud9 | Boston 2018,2018-02-05,0.363,2627,Sticker | Cloud9 | Boston 2018,-0.2324663498493343,-23.24663498493343,0.2324663498493343,True,0.32342857142857145,296.8051146342333,7468.857142857143
Feb 06 2018 01: +0,0.335,1963,Sticker | Cloud9 | Boston 2018,2018-02-06,0.335,1963,Sticker | Cloud9 | Boston 2018,-0.08027230243978423,-8.027230243978423,0.08027230243978423,True,0.3102142857142857,297.1711052805595,7459.571428571428
Feb 07 2018 01: +0,0.32,1959,Sticker | Cloud9 | Boston 2018,2018-02-07,0.32,1959,Sticker | Cloud9 | Boston 2018,-0.04580953603129422,-4.580953603129422,0.04580953603129422,False,0.31000000000000005,296.8115762206074,7520.285714285715
Feb 08 2018 01: +0,0.33,1409,Sticker | Cloud9 | Boston 2018,2018-02-08,0.33,1409,Sticker | Cloud9 | Boston 2018,0.030771658666753687,3.0771658666753687,0.030771658666753687,False,0.30978571428571433,297.4899865054574,7559.142857142857
Feb 09 2018 01: +0,0.342,1468,Sticker | Cloud9 | Boston 2018,2018-02-09,0.342,1468,Sticker | Cloud9 | Boston 2018,0.035718082602079246,3.5718082602079244,0.035718082602079246,False,0.31357142857142856,298.3208824940312,7465.785714285715
Feb 10 2018 01: +0,0.343,1533,Sticker | Cloud9 | Boston 2018,2018-02-10,0.343,1533,Sticker | Cloud9 | Boston 2018,0.002919710103334846,0.2919710103334846,0.002919710103334846,False,0.32071428571428573,298.06228163389466,7191.214285714285
Feb 11 2018 01: +0,0.331,1728,Sticker | Cloud9 | Boston 2018,2018-02-11,0.331,1728,Sticker | Cloud9 | Boston 2018,-0.03561207178887709,-3.561207178887709,0.03561207178887709,False,0.3270714285714286,297.7923922645318,5191.285714285715
Feb 12 2018 01: +0,0.336,1830,Sticker | Cloud9 | Boston 2018,2018-02-12,0.336,1830,Sticker | Cloud9 | Boston 2018,0.014992784586141318,1.499278458614132,0.014992784586141318,False,0.33449999999999996,298.0463726879418,3502.3571428571427
Feb 13 2018 01: +0,0.325,1108,Sticker | Cloud9 | Boston 2018,2018-02-13,0.325,1108,Sticker | Cloud9 | Boston 2018,-0.033285977633466746,-3.3285977633466746,0.033285977633466746,False,0.3389285714285714,297.992428883981,2778.0
Feb 14 2018 01: +0,0.323,1371,Sticker | Cloud9 | Boston 2018,2018-02-14,0.323,1371,Sticker | Cloud9 | Boston 2018,-0.0061728591070809675,-0.6172859107080968,0.0061728591070809675,False,0.34235714285714286,297.0956605637328,2521.9285714285716
Feb 15 2018 01: +0,0.325,1423,Sticker | Cloud9 | Boston 2018,2018-02-15,0.325,1423,Sticker | Cloud9 | Boston 2018,0.006172859107081016,0.6172859107081016,0.006172859107081016,False,0.34571428571428575,290.0231863353517,2335.214285714286
Feb 16 2018 01: +0,0.319,1777,Sticker | Cloud9 | Boston 2018,2018-02-16,0.319,1777,Sticker | Cloud9 | Boston 2018,-0.018634079544892983,-1.8634079544892983,0.018634079544892983,False,0.3454285714285715,287.080922903348,2195.9285714285716
Feb 17 2018 01: +0,0.319,1575,Sticker | Cloud9 | Boston 2018,2018-02-17,0.319,1575,Sticker | Cloud9 | Boston 2018,0.0,0.0,0.0,False,0.34064285714285714,286.50632965307193,2011.642857142857
Feb 18 2018 01: +0,0.315,1568,Sticker | Cloud9 | Boston 2018,2018-02-18,0.315,1568,Sticker | Cloud9 | Boston 2018,-0.012618463959211575,-1.2618463959211574,0.012618463959211575,False,0.3304285714285714,286.00764174998017,1667.0714285714287
Feb 19 2018 01: +0,0.311,1440,Sticker | Cloud9 | Boston 2018,2018-02-19,0.311,1440,Sticker | Cloud9 | Boston 2018,-0.012779726646398995,-1.2779726646398994,0.012779726646398995,False,0.3267142857142857,285.6647611384556,1582.2857142857142
Feb 20 2018 01: +0,0.323,1246,Sticker | Cloud9 | Boston 2018,2018-02-20,0.323,1246,Sticker | Cloud9 | Boston 2018,0.03785941104342246,3.785941104342246,0.03785941104342246,False,0.3258571428571429,285.3481159284577,1531.0714285714287
Feb 21 2018 01: +0,0.311,1051,Sticker | Cloud9 | Boston 2018,2018-02-21,0.311,1051,Sticker | Cloud9 | Boston 2018,-0.03785941104342239,-3.7859411043422395,0.03785941104342239,False,0.32521428571428573,285.35226565239196,1466.2142857142858
Feb 22 2018 01: +0,0.307,1039,Sticker | Cloud9 | Boston 2018,2018-02-22,0.307,1039,Sticker | Cloud9 | Boston 2018,-0.012945164592036963,-1.2945164592036964,0.012945164592036963,False,0.32357142857142857,236.1016730405234,1439.7857142857142
Feb 23 2018 01: +0,0.306,1234,Sticker | Cloud9 | Boston 2018,2018-02-23,0.306,1234,Sticker | Cloud9 | Boston 2018,-0.0032626456348163824,-0.32626456348163824,0.0032626456348163824,False,0.321,168.4033897042729,1423.0714285714287
Feb 24 2018 01: +0,0.315,1178,Sticker | Cloud9 | Boston 2018,2018-02-24,0.315,1178,Sticker | Cloud9 | Boston 2018,0.028987536873252406,2.8987536873252404,0.028987536873252406,False,0.319,168.3679358703519,1397.7142857142858
Feb 25 2018 01: +0,0.319,1130,Sticker | Cloud9 | Boston 2018,2018-02-25,0.319,1130,Sticker | Cloud9 | Boston 2018,0.012618463959211464,1.2618463959211463,0.012618463959211464,False,0.3181428571428571,160.66144450549103,1355.0
Feb 26 2018 01: +0,0.31,795,Sticker | Cloud9 | Boston 2018,2018-02-26,0.31,795,Sticker | Cloud9 | Boston 2018,-0.028618805305652677,-2.861880530565268,0.028618805305652677,False,0.31628571428571434,148.06918497419733,1281.0714285714287
Feb 27 2018 01: +0,0.299,877,Sticker | Cloud9 | Boston 2018,2018-02-27,0.299,877,Sticker | Cloud9 | Boston 2018,-0.03612872408850554,-3.6128724088505537,0.03612872408850554,False,0.31442857142857145,148.82112061194093,1264.5714285714287
Feb 28 2018 01: +0,0.316,966,Sticker | Cloud9 | Boston 2018,2018-02-28,0.316,966,Sticker | Cloud9 | Boston 2018,0.05529864019622565,5.529864019622565,0.05529864019622565,True,0.3139285714285714,148.64570957117402,1235.642857142857
Mar 01 2018 01: +0,0.319,867,Sticker | Cloud9 | Boston 2018,2018-03-01,0.319,867,Sticker | Cloud9 | Boston 2018,0.00944888919793251,0.944888919793251,0.00944888919793251,False,0.31349999999999995,142.72811984493387,1195.9285714285713
Mar 02 2018 01: +0,0.323,950,Sticker | Cloud9 | Boston 2018,2018-03-02,0.323,950,Sticker | Cloud9 | Boston 2018,0.012461220437812033,1.2461220437812033,0.012461220437812033,False,0.3137857142857143,142.0846748931997,1136.857142857143
Mar 03 2018 01: +0,0.323,1180,Sticker | Cloud9 | Boston 2018,2018-03-03,0.323,1180,Sticker | Cloud9 | Boston 2018,0.0,0.0,0.0,False,0.3140714285714286,142.08233806146174,1108.642857142857
Mar 04 2018 01: +0,0.342,829,Sticker | Cloud9 | Boston 2018,2018-03-04,0.342,829,Sticker | Cloud9 | Boston 2018,0.05715841383994862,5.715841383994862,0.05715841383994862,True,0.316,133.58984533176005,1055.857142857143
Mar 05 2018 01: +0,0.34,660,Sticker | Cloud9 | Boston 2018,2018-03-05,0.34,660,Sticker | Cloud9 | Boston 2018,-0.005865119452398134,-0.5865119452398134,0.005865119452398134,False,0.3180714285714286,117.47604575362607,1000.1428571428571
Mar 06 2018 01: +0,0.343,636,Sticker | Cloud9 | Boston 2018,2018-03-06,0.343,636,Sticker | Cloud9 | Boston 2018,0.008784829555732811,0.8784829555732812,0.008784829555732811,False,0.3195,99.2242097528825,956.5714285714286
Mar 07 2018 01: +0,0.352,580,Sticker | Cloud9 | Boston 2018,2018-03-07,0.352,580,Sticker | Cloud9 | Boston 2018,0.025900728432156957,2.5900728432156956,0.025900728432156957,False,0.32242857142857145,58.94899473883408,922.9285714285714
Mar 08 2018 01: +0,0.343,572,Sticker | Cloud9 | Boston 2018,2018-03-08,0.343,572,Sticker | Cloud9 | Boston 2018,-0.02590072843215701,-2.590072843215701,0.02590072843215701,False,0.325,52.440862250997625,889.5714285714286
Mar 09 2018 01: +0,0.336,705,Sticker | Cloud9 | Boston 2018,2018-03-09,0.336,705,Sticker | Cloud9 | Boston 2018,-0.020619287202735703,-2.0619287202735705,0.020619287202735703,False,0.3271428571428571,50.316808747417085,851.7857142857143
Mar 10 2018 01: +0,0.341,764,Sticker | Cloud9 | Boston 2018,2018-03-10,0.341,764,Sticker | Cloud9 | Boston 2018,0.014771317320312503,1.4771317320312503,0.014771317320312503,False,0.329,49.452415973303474,822.2142857142857
Mar 11 2018 01: +0,0.335,719,Sticker | Cloud9 | Boston 2018,2018-03-11,0.335,719,Sticker | Cloud9 | Boston 2018,-0.01775194545845034,-1.7751945458450338,0.01775194545845034,False,0.3301428571428571,48.24260147094949,792.8571428571429
Mar 12 2018 01: +0,0.335,530,Sticker | Cloud9 | Boston 2018,2018-03-12,0.335,530,Sticker | Cloud9 | Boston 2018,0.0,0.0,0.0,False,0.33192857142857146,48.22585671963762,773.9285714285714
Mar 13 2018 01: +0,0.328,541,Sticker | Cloud9 | Boston 2018,2018-03-13,0.328,541,Sticker | Cloud9 | Boston 2018,-0.021116923440922697,-2.11169234409227,0.021116923440922697,False,0.334,47.16170427511842,749.9285714285714
Mar 14 2018 01: +0,0.33,460,Sticker | Cloud9 | Boston 2018,2018-03-14,0.33,460,Sticker | Cloud9 | Boston 2018,0.0060790460763821925,0.6079046076382193,0.0060790460763821925,False,0.335,46.89958964434104,713.7857142857143
Mar 15 2018 01: +0,0.327,541,Sticker | Cloud9 | Boston 2018,2018-03-15,0.327,541,Sticker | Cloud9 | Boston 2018,-0.009132483563272587,-0.9132483563272586,0.009132483563272587,False,0.3355714285714286,45.51728480508662,690.5
Mar 16 2018 01: +0,0.334,724,Sticker | Cloud9 | Boston 2018,2018-03-16,0.334,724,Sticker | Cloud9 | Boston 2018,0.021180822079447045,2.1180822079447044,0.021180822079447045,False,0.3363571428571429,46.03200294876713,674.3571428571429
Mar 17 2018 01: +0,0.339,556,Sticker | Cloud9 | Boston 2018,2018-03-17,0.339,556,Sticker | Cloud9 | Boston 2018,0.014859114403749905,1.4859114403749905,0.014859114403749905,False,0.3375,46.25128716459974,629.7857142857143
Mar 18 2018 01: +0,0.346,676,Sticker | Cloud9 | Boston 2018,2018-03-18,0.346,676,Sticker | Cloud9 | Boston 2018,0.020438667677273956,2.043866767727396,0.020438667677273956,False,0.3377857142857143,46.128342334151164,618.8571428571429
Mar 19 2018 01: +0,0.344,467,Sticker | Cloud9 | Boston 2018,2018-03-19,0.344,467,Sticker | Cloud9 | Boston 2018,-0.005797117684325958,-0.5797117684325958,0.005797117684325958,False,0.33807142857142863,46.215417932537896,605.0714285714286
Mar 20 2018 01: +0,0.344,483,Sticker | Cloud9 | Boston 2018,2018-03-20,0.344,483,Sticker | Cloud9 | Boston 2018,0.0,0.0,0.0,False,0.33814285714285713,45.903896755361735,594.1428571428571
Mar 21 2018 01: +0,0.341,433,Sticker | Cloud9 | Boston 2018,2018-03-21,0.341,433,Sticker | Cloud9 | Boston 2018,-0.008759180089881354,-0.8759180089881354,0.008759180089881354,False,0.33735714285714286,45.75182434346481,583.6428571428571
Mar 22 2018 01: +0,0.336,407,Sticker | Cloud9 | Boston 2018,2018-03-22,0.336,407,Sticker | Cloud9 | Boston 2018,-0.014771317320312543,-1.4771317320312543,0.014771317320312543,False,0.33685714285714285,44.377199249207976,571.8571428571429
Mar 23 2018 01: +0,0.344,433,Sticker | Cloud9 | Boston 2018,2018-03-23,0.344,433,Sticker | Cloud9 | Boston 2018,0.023530497410194036,2.3530497410194036,0.023530497410194036,False,0.33742857142857136,42.69056320091191,552.4285714285714
Mar 24 2018 01: +0,0.348,497,Sticker | Cloud9 | Boston 2018,2018-03-24,0.348,497,Sticker | Cloud9 | Boston 2018,0.011560822401076006,1.1560822401076005,0.011560822401076006,False,0.33792857142857147,42.36694251257726,533.3571428571429
Mar 25 2018 01: +0,0.348,537,Sticker | Cloud9 | Boston 2018,2018-03-25,0.348,537,Sticker | Cloud9 | Boston 2018,0.0,0.0,0.0,False,0.3388571428571429,42.31006541905135,520.3571428571429
Mar 26 2018 01: +0,0.353,362,Sticker | Cloud9 | Boston 2018,2018-03-26,0.353,362,Sticker | Cloud9 | Boston 2018,0.01426557715882244,1.426557715882244,0.01426557715882244,False,0.3401428571428572,41.53281910088623,508.35714285714283
Mar 27 2018 01: +0,0.343,363,Sticker | Cloud9 | Boston 2018,2018-03-27,0.343,363,Sticker | Cloud9 | Boston 2018,-0.028737609767356682,-2.873760976735668,0.028737609767356682,False,0.34121428571428575,42.90950062030982,495.64285714285717
Mar 28 2018 01: +0,0.34,391,Sticker | Cloud9 | Boston 2018,2018-03-28,0.34,391,Sticker | Cloud9 | Boston 2018,-0.008784829555732803,-0.8784829555732803,0.008784829555732803,False,0.3419285714285714,41.64288927099701,490.7142857142857
Mar 29 2018 01: +0,0.341,444,Sticker | Cloud9 | Boston 2018,2018-03-29,0.341,444,Sticker | Cloud9 | Boston 2018,0.0029368596733097057,0.2936859673309706,0.0029368596733097057,False,0.3429285714285714,39.16947892799025,483.7857142857143
Mar 30 2018 01: +0,0.289,825,Sticker | Cloud9 | Boston 2018,2018-03-30,0.289,825,Sticker | Cloud9 | Boston 2018,-0.16545578917108472,-16.54557891710847,0.16545578917108472,True,0.3397142857142857,68.07300592817317,491.0
Mar 31 2018 01: +0,0.298,571,Sticker | Cloud9 | Boston 2018,2018-03-31,0.298,571,Sticker | Cloud9 | Boston 2018,0.030666798392972323,3.0666798392972323,0.030666798392972323,False,0.3367857142857143,68.95706513194503,492.07142857142856
Apr 01 2018 01: +0,0.315,495,Sticker | Cloud9 | Boston 2018,2018-04-01,0.315,495,Sticker | Cloud9 | Boston 2018,0.055479152320228584,5.547915232022858,0.055479152320228584,True,0.3345714285714286,71.69201183697145,479.14285714285717
Apr 02 2018 01: +0,0.336,469,Sticker | Cloud9 | Boston 2018,2018-04-02,0.336,469,Sticker | Cloud9 | Boston 2018,0.06453852113757116,6.453852113757116,0.06453852113757116,True,0.334,75.23359944548346,479.2857142857143
Apr 03 2018 01: +0,0.334,451,Sticker | Cloud9 | Boston 2018,2018-04-03,0.334,451,Sticker | Cloud9 | Boston 2018,-0.005970166986503796,-0.5970166986503797,0.005970166986503796,False,0.3332857142857143,72.50903616628425,477.0
Apr 04 2018 01: +0,0.336,451,Sticker | Cloud9 | Boston 2018,2018-04-04,0.336,451,Sticker | Cloud9 | Boston 2018,0.005970166986503754,0.5970166986503754,0.005970166986503754,False,0.33292857142857146,72.52227053882514,478.2857142857143
Apr 05 2018 01: +0,0.329,606,Sticker | Cloud9 | Boston 2018,2018-04-05,0.329,606,Sticker | Cloud9 | Boston 2018,-0.02105340919783238,-2.105340919783238,0.02105340919783238,False,0.3324285714285714,72.79324279687415,492.5
Apr 06 2018 01: +0,0.335,428,Sticker | Cloud9 | Boston 2018,2018-04-06,0.335,428,Sticker | Cloud9 | Boston 2018,0.0180727810596946,1.80727810596946,0.0180727810596946,False,0.3317857142857143,72.4743913715038,492.14285714285717
Apr 07 2018 01: +0,0.334,478,Sticker | Cloud9 | Boston 2018,2018-04-07,0.334,478,Sticker | Cloud9 | Boston 2018,-0.0029895388483660483,-0.29895388483660484,0.0029895388483660483,False,0.33078571428571424,71.94818899560191,490.7857142857143
Apr 08 2018 01: +0,0.337,538,Sticker | Cloud9 | Boston 2018,2018-04-08,0.337,538,Sticker | Cloud9 | Boston 2018,0.008941937375661213,0.8941937375661213,0.008941937375661213,False,0.33,71.66605762442,490.85714285714283
Apr 09 2018 01: +0,0.358,417,Sticker | Cloud9 | Boston 2018,2018-04-09,0.358,417,Sticker | Cloud9 | Boston 2018,0.06045005604833841,6.045005604833841,0.06045005604833841,True,0.33035714285714285,74.55598670142723,494.7857142857143
Apr 10 2018 01: +0,0.363,661,Sticker | Cloud9 | Boston 2018,2018-04-10,0.363,661,Sticker | Cloud9 | Boston 2018,0.013869847864150377,1.3869847864150378,0.013869847864150377,False,0.3317857142857143,74.33734440433325,516.0714285714286
